subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB101831,2023-10-27,Indonesia,Southeast Asia,37,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,31,False,2024-03-04
SUB101832,2020-08-30,United Kingdom,Europe,48,Male,Standard,15.49,2,Mobile,Carrier Billing,70,True,
SUB101833,2023-05-28,United States,North America,13,Female,Basic with Ads,6.99,1,Mobile,Credit Card,36,False,2024-05-17
SUB101834,2023-01-05,United States,North America,42,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,41,True,
SUB101835,2022-05-19,United States,North America,29,Male,Standard,15.49,2,Tablet,Credit Card,49,False,2025-03-26
SUB101836,2019-09-12,United States,North America,32,Male,Standard,15.49,2,Game Console,Debit Card,81,True,
SUB101837,2017-07-03,United Kingdom,Europe,53,Male,Premium,22.99,4,Smart TV,Credit Card,108,True,
SUB101838,2022-05-17,France,Europe,30,Female,Premium,22.99,1,Streaming Stick,Credit Card,49,True,
SUB101839,2024-09-10,Spain,Europe,42,Male,Premium,22.99,1,Laptop,Credit Card,20,True,
SUB101840,2021-04-23,United States,North America,22,Female,Standard,15.49,2,Mobile,Credit Card,62,True,
SUB101841,2021-08-27,Japan,East Asia,36,Female,Standard,15.49,2,Mobile,Credit Card,57,True,
SUB101842,2022-05-20,United States,North America,15,Male,Premium,22.99,3,Mobile,Debit Card,49,True,
SUB101843,2022-07-28,Argentina,Latin America,35,Male,Standard,15.49,1,Smart TV,Mobile Wallet,46,False,2024-05-11
SUB101844,2020-07-11,United States,North America,41,Male,Standard,15.49,2,Smart TV,Mobile Wallet,71,True,
SUB101845,2022-07-21,Brazil,Latin America,50,Female,Standard,15.49,1,Laptop,Mobile Wallet,47,True,
SUB101846,2025-08-01,India,South Asia,25,Female,Standard,15.49,1,Streaming Stick,Debit Card,10,True,
SUB101847,2019-10-10,Brazil,Latin America,29,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,80,False,2026-03-26
SUB101848,2023-05-31,United Kingdom,Europe,27,Male,Basic with Ads,6.99,1,Mobile,Debit Card,36,False,2025-11-04
SUB101849,2025-07-17,France,Europe,32,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,10,True,
SUB101850,2026-03-20,United States,North America,23,Male,Basic with Ads,6.99,1,Mobile,Carrier Billing,2,False,2026-05-30
SUB101851,2024-03-20,Nigeria,Africa,13,Male,Standard,15.49,2,Smart TV,Debit Card,26,True,
SUB101852,2022-05-10,South Korea,East Asia,22,Male,Premium,22.99,1,Smart TV,PayPal,49,True,
SUB101853,2018-02-21,France,Europe,35,Female,Premium,22.99,3,Streaming Stick,Carrier Billing,100,False,2022-07-05
SUB101854,2016-07-04,Canada,North America,34,Female,Basic with Ads,6.99,1,Mobile,PayPal,120,True,
SUB101855,2020-08-01,Egypt,Middle East,43,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,71,False,2020-10-23
SUB101856,2021-12-19,United States,North America,46,Male,Premium,22.99,2,Mobile,Carrier Billing,54,True,
SUB101857,2026-01-03,India,South Asia,30,Female,Premium,22.99,4,Smart TV,Mobile Wallet,4,True,
SUB101858,2022-12-31,India,South Asia,15,Male,Standard,15.49,1,Mobile,PayPal,41,False,2025-01-20
SUB101859,2023-06-26,India,South Asia,41,Female,Premium,22.99,1,Game Console,Credit Card,35,True,
SUB101860,2023-11-09,Japan,East Asia,35,Non-binary,Premium,22.99,3,Mobile,PayPal,31,True,
SUB101861,2020-03-27,Egypt,Middle East,32,Male,Basic with Ads,6.99,1,Mobile,Carrier Billing,75,True,
SUB101862,2018-08-10,Egypt,Middle East,51,Male,Standard,15.49,2,Smart TV,Credit Card,95,True,
SUB101863,2020-11-22,South Korea,East Asia,41,Female,Standard,15.49,2,Smart TV,Credit Card,67,False,2024-12-26
SUB101864,2025-11-07,Brazil,Latin America,37,Male,Premium,22.99,4,Tablet,PayPal,6,True,
SUB101865,2019-01-17,Italy,Europe,38,Female,Standard,15.49,1,Laptop,Credit Card,89,False,2022-02-04
SUB101866,2021-01-15,Australia,Oceania,47,Male,Standard,15.49,2,Smart TV,PayPal,65,False,2021-05-24
SUB101867,2021-06-21,United States,North America,27,Female,Standard,15.49,2,Game Console,Debit Card,60,True,
SUB101868,2024-03-18,South Korea,East Asia,24,Female,Standard,15.49,1,Smart TV,Debit Card,26,True,
SUB101869,2023-07-24,Canada,North America,32,Male,Standard,15.49,2,Tablet,Credit Card,34,True,
SUB101870,2024-03-17,India,South Asia,20,Female,Basic with Ads,6.99,1,Mobile,Credit Card,26,True,
SUB101871,2024-02-01,United Kingdom,Europe,35,Male,Premium,22.99,4,Game Console,Debit Card,28,True,
SUB101872,2024-01-27,Sweden,Europe,37,Male,Standard,15.49,1,Game Console,Credit Card,28,True,
SUB101873,2019-04-01,Sweden,Europe,35,Female,Premium,22.99,1,Smart TV,Debit Card,87,True,
SUB101874,2026-04-16,Nigeria,Africa,31,Female,Premium,22.99,1,Smart TV,PayPal,1,True,
SUB101875,2024-10-25,Germany,Europe,57,Male,Standard,15.49,1,Game Console,Credit Card,19,True,
SUB101876,2021-04-10,India,South Asia,48,Male,Standard,15.49,2,Tablet,Credit Card,62,True,
SUB101877,2025-01-14,India,South Asia,34,Female,Premium,22.99,3,Smart TV,Credit Card,16,True,
SUB101878,2025-10-31,Japan,East Asia,37,Female,Standard,15.49,1,Mobile,Debit Card,7,True,
SUB101879,2025-12-27,Japan,East Asia,53,Female,Premium,22.99,3,Mobile,PayPal,5,True,
SUB101880,2025-08-17,South Korea,East Asia,28,Female,Premium,22.99,2,Laptop,Credit Card,9,True,
SUB101881,2022-11-18,Brazil,Latin America,23,Female,Basic with Ads,6.99,1,Game Console,Credit Card,43,True,
SUB101882,2021-01-21,United Kingdom,Europe,38,Female,Standard,15.49,1,Laptop,Mobile Wallet,65,True,
SUB101883,2021-03-04,France,Europe,41,Female,Basic with Ads,6.99,1,Streaming Stick,Credit Card,63,False,2023-10-25
SUB101884,2026-01-27,India,South Asia,42,Female,Standard,15.49,2,Smart TV,Mobile Wallet,4,True,
SUB101885,2025-07-20,India,South Asia,46,Female,Premium,22.99,4,Mobile,Credit Card,10,True,
SUB101886,2022-09-11,United States,North America,26,Male,Basic with Ads,6.99,1,Mobile,Debit Card,45,True,
SUB101887,2022-03-20,United States,North America,17,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,51,True,
SUB101888,2022-02-07,Canada,North America,28,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,52,False,2026-03-29
SUB101889,2023-12-23,United Kingdom,Europe,43,Male,Premium,22.99,3,Smart TV,Debit Card,29,False,2024-05-02
SUB101890,2026-01-13,United States,North America,24,Undisclosed,Basic with Ads,6.99,1,Mobile,Carrier Billing,4,True,
SUB101891,2021-01-22,France,Europe,13,Undisclosed,Standard,15.49,1,Smart TV,Carrier Billing,65,True,
SUB101892,2024-09-22,Japan,East Asia,37,Male,Premium,22.99,4,Mobile,Credit Card,20,True,
SUB101893,2023-06-18,United States,North America,28,Female,Standard,15.49,1,Mobile,Credit Card,35,False,2024-08-12
SUB101894,2023-05-25,India,South Asia,13,Male,Premium,22.99,2,Smart TV,PayPal,36,True,
SUB101895,2025-12-24,United States,North America,36,Male,Premium,22.99,3,Mobile,Debit Card,5,True,
SUB101896,2025-09-17,Mexico,Latin America,30,Undisclosed,Basic with Ads,6.99,1,Mobile,PayPal,8,True,
SUB101897,2024-07-18,India,South Asia,57,Male,Premium,22.99,2,Tablet,Credit Card,22,True,
SUB101898,2022-02-25,United States,North America,37,Male,Standard,15.49,1,Smart TV,Credit Card,51,True,
SUB101899,2023-05-13,United States,North America,43,Female,Premium,22.99,3,Laptop,Debit Card,37,True,
SUB101900,2017-03-08,Japan,East Asia,35,Female,Premium,22.99,3,Game Console,Credit Card,112,True,
SUB101901,2024-06-07,United States,North America,28,Male,Basic with Ads,6.99,1,Laptop,Debit Card,24,True,
SUB101902,2025-09-25,Canada,North America,29,Undisclosed,Basic with Ads,6.99,1,Smart TV,Debit Card,8,True,
SUB101903,2022-08-02,United States,North America,50,Female,Standard,15.49,2,Mobile,Debit Card,46,True,
SUB101904,2025-04-19,Brazil,Latin America,45,Female,Basic with Ads,6.99,1,Mobile,Debit Card,13,False,2025-10-10
SUB101905,2019-01-11,United Kingdom,Europe,16,Female,Standard,15.49,1,Smart TV,Gift Card,89,True,
SUB101906,2024-08-03,United Kingdom,Europe,19,Female,Premium,22.99,1,Smart TV,Credit Card,22,True,
SUB101907,2020-02-26,United States,North America,20,Male,Standard,15.49,2,Laptop,Credit Card,76,True,
SUB101908,2017-11-21,Germany,Europe,49,Female,Standard,15.49,2,Mobile,Debit Card,103,True,
SUB101909,2021-10-17,Turkey,Middle East,13,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,56,False,2024-09-28
SUB101910,2023-01-19,United States,North America,46,Female,Premium,22.99,1,Tablet,Mobile Wallet,40,False,2024-09-22
SUB101911,2022-12-04,United States,North America,41,Male,Premium,22.99,2,Mobile,Credit Card,42,True,
SUB101912,2025-12-13,Nigeria,Africa,37,Male,Premium,22.99,1,Mobile,PayPal,5,True,
SUB101913,2022-08-22,Japan,East Asia,29,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,45,True,
SUB101914,2019-10-25,United States,North America,51,Male,Basic with Ads,6.99,1,Tablet,Debit Card,80,True,
SUB101915,2021-02-04,United States,North America,37,Male,Premium,22.99,3,Smart TV,Credit Card,64,False,2025-07-01
SUB101916,2023-07-01,Mexico,Latin America,17,Female,Premium,22.99,3,Mobile,Credit Card,35,True,
SUB101917,2023-12-08,Spain,Europe,20,Female,Basic with Ads,6.99,1,Laptop,Mobile Wallet,30,False,2024-06-18
SUB101918,2019-06-10,Brazil,Latin America,14,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,84,True,
SUB101919,2023-06-23,Indonesia,Southeast Asia,51,Female,Standard,15.49,2,Smart TV,Credit Card,35,True,
SUB101920,2021-12-24,South Korea,East Asia,54,Female,Standard,15.49,2,Streaming Stick,Credit Card,54,False,2026-01-01
SUB101921,2020-04-02,India,South Asia,50,Female,Premium,22.99,1,Mobile,Credit Card,75,False,2021-03-11
SUB101922,2024-03-24,South Korea,East Asia,34,Female,Basic with Ads,6.99,1,Mobile,Credit Card,26,True,
SUB101923,2022-02-14,India,South Asia,17,Female,Premium,22.99,4,Game Console,PayPal,52,False,2026-05-13
SUB101924,2024-03-24,United States,North America,22,Male,Basic with Ads,6.99,1,Game Console,Credit Card,26,False,2025-08-05
SUB101925,2026-01-15,United States,North America,23,Male,Basic with Ads,6.99,1,Mobile,Credit Card,4,True,
SUB101926,2021-03-16,India,South Asia,35,Female,Standard,15.49,2,Tablet,Debit Card,63,True,
SUB101927,2017-02-20,Spain,Europe,54,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,112,False,2024-11-06
SUB101928,2025-11-07,United States,North America,53,Male,Standard,15.49,2,Tablet,Credit Card,6,True,
SUB101929,2024-01-22,United Kingdom,Europe,29,Female,Basic with Ads,6.99,1,Tablet,Carrier Billing,28,True,
SUB101930,2020-12-26,Mexico,Latin America,13,Female,Basic with Ads,6.99,1,Mobile,PayPal,66,True,
SUB101931,2019-08-26,Brazil,Latin America,20,Female,Premium,22.99,4,Laptop,PayPal,82,True,
SUB101932,2024-03-10,France,Europe,51,Female,Standard,15.49,2,Mobile,Debit Card,27,True,
SUB101933,2020-02-14,Germany,Europe,39,Female,Standard,15.49,2,Smart TV,Debit Card,76,True,
SUB101934,2022-04-21,Spain,Europe,31,Non-binary,Basic with Ads,6.99,1,Mobile,Debit Card,50,True,
SUB101935,2022-05-20,United States,North America,30,Male,Premium,22.99,2,Smart TV,Credit Card,49,True,
SUB101936,2026-02-26,South Korea,East Asia,26,Male,Premium,22.99,4,Smart TV,PayPal,3,False,2026-05-28
SUB101937,2022-01-12,Brazil,Latin America,20,Male,Standard,15.49,1,Mobile,Carrier Billing,53,False,2026-02-17
SUB101938,2023-10-01,United States,North America,62,Female,Premium,22.99,2,Smart TV,Debit Card,32,True,
SUB101939,2024-05-04,United States,North America,58,Male,Premium,22.99,2,Mobile,Carrier Billing,25,True,
SUB101940,2025-03-09,United States,North America,25,Undisclosed,Premium,22.99,4,Laptop,Credit Card,14,False,2025-08-24
SUB101941,2021-11-11,United Kingdom,Europe,13,Male,Premium,22.99,4,Mobile,Credit Card,55,True,
SUB101942,2019-04-27,United Kingdom,Europe,38,Male,Standard,15.49,2,Mobile,Mobile Wallet,86,False,2025-07-12
SUB101943,2021-05-01,United States,North America,34,Male,Standard,15.49,2,Laptop,Debit Card,61,True,
SUB101944,2026-01-20,Canada,North America,44,Female,Premium,22.99,2,Laptop,Debit Card,4,True,
SUB101945,2019-07-31,Australia,Oceania,47,Female,Standard,15.49,2,Laptop,Credit Card,83,True,
SUB101946,2025-02-08,United States,North America,20,Male,Standard,15.49,2,Mobile,Debit Card,15,False,2026-01-26
SUB101947,2017-05-09,Australia,Oceania,52,Male,Basic with Ads,6.99,1,Laptop,Credit Card,110,True,
SUB101948,2026-04-25,United States,North America,31,Female,Basic with Ads,6.99,1,Smart TV,Gift Card,1,False,2026-05-28
SUB101949,2023-06-13,Australia,Oceania,43,Female,Basic with Ads,6.99,1,Tablet,Credit Card,36,True,
SUB101950,2024-06-28,Indonesia,Southeast Asia,32,Female,Basic with Ads,6.99,1,Tablet,Mobile Wallet,23,True,
SUB101951,2021-02-19,United States,North America,47,Female,Standard,15.49,2,Game Console,Mobile Wallet,64,True,
SUB101952,2026-03-07,France,Europe,13,Female,Standard,15.49,1,Streaming Stick,PayPal,2,True,
SUB101953,2018-06-07,Thailand,Southeast Asia,45,Female,Premium,22.99,3,Mobile,Debit Card,97,True,
SUB101954,2018-06-17,Nigeria,Africa,25,Female,Standard,15.49,1,Mobile,PayPal,96,True,
SUB101955,2026-03-07,Thailand,Southeast Asia,36,Non-binary,Premium,22.99,3,Mobile,Debit Card,2,True,
SUB101956,2017-11-26,Japan,East Asia,52,Female,Basic with Ads,6.99,1,Tablet,Mobile Wallet,103,False,2023-04-20
SUB101957,2017-02-28,United States,North America,25,Male,Premium,22.99,3,Smart TV,Credit Card,112,True,
SUB101958,2021-04-22,Canada,North America,23,Female,Basic with Ads,6.99,1,Laptop,Credit Card,62,True,
SUB101959,2022-12-22,Brazil,Latin America,31,Female,Basic with Ads,6.99,1,Mobile,PayPal,41,False,2025-06-19
SUB101960,2023-02-24,Brazil,Latin America,30,Male,Standard,15.49,2,Smart TV,Carrier Billing,39,False,2024-11-13
SUB101961,2026-01-26,United Kingdom,Europe,22,Undisclosed,Premium,22.99,1,Smart TV,Credit Card,4,False,2026-04-02
SUB101962,2017-11-22,Japan,East Asia,37,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,103,False,2020-02-04
SUB101963,2025-12-16,United States,North America,38,Male,Basic with Ads,6.99,1,Laptop,Mobile Wallet,5,True,
SUB101964,2023-07-09,France,Europe,42,Female,Basic with Ads,6.99,1,Tablet,Debit Card,35,True,
SUB101965,2020-10-26,United States,North America,25,Female,Standard,15.49,1,Smart TV,PayPal,68,True,
SUB101966,2026-03-15,Spain,Europe,23,Male,Standard,15.49,2,Game Console,PayPal,2,True,
SUB101967,2025-10-17,Canada,North America,34,Male,Basic with Ads,6.99,1,Smart TV,PayPal,7,True,
SUB101968,2021-05-19,South Korea,East Asia,32,Female,Standard,15.49,1,Smart TV,Credit Card,61,True,
SUB101969,2019-08-26,South Korea,East Asia,33,Female,Standard,15.49,1,Game Console,Carrier Billing,82,True,
SUB101970,2022-11-30,India,South Asia,26,Male,Standard,15.49,2,Game Console,Debit Card,42,True,
SUB101971,2023-02-23,Thailand,Southeast Asia,40,Female,Premium,22.99,1,Smart TV,Credit Card,39,True,
SUB101972,2024-06-03,Spain,Europe,23,Male,Premium,22.99,4,Smart TV,Debit Card,24,True,
SUB101973,2018-07-27,India,South Asia,34,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,95,False,2024-12-13
SUB101974,2018-09-27,United States,North America,32,Female,Standard,15.49,2,Smart TV,Debit Card,93,False,2025-11-02
SUB101975,2025-01-05,United States,North America,35,Female,Premium,22.99,2,Mobile,Gift Card,17,True,
SUB101976,2026-04-10,South Korea,East Asia,51,Female,Standard,15.49,1,Laptop,Debit Card,1,True,
SUB101977,2022-05-01,Argentina,Latin America,18,Male,Standard,15.49,2,Smart TV,Credit Card,49,True,
SUB101978,2025-12-05,Spain,Europe,13,Female,Standard,15.49,1,Smart TV,Debit Card,5,True,
SUB101979,2017-10-19,United States,North America,28,Male,Premium,22.99,4,Mobile,Credit Card,104,True,
SUB101980,2023-11-26,Italy,Europe,21,Male,Premium,22.99,1,Streaming Stick,Credit Card,30,True,
SUB101981,2021-02-08,United Kingdom,Europe,13,Female,Basic with Ads,6.99,1,Laptop,Credit Card,64,False,2024-04-01
SUB101982,2025-08-17,Canada,North America,58,Male,Standard,15.49,1,Mobile,Carrier Billing,9,True,
SUB101983,2025-02-04,United States,North America,43,Female,Standard,15.49,1,Smart TV,Credit Card,16,True,
SUB101984,2021-08-17,Brazil,Latin America,44,Female,Basic with Ads,6.99,1,Game Console,Debit Card,58,False,2025-03-25
SUB101985,2021-08-21,Australia,Oceania,32,Female,Premium,22.99,4,Smart TV,Credit Card,58,False,2022-07-13
SUB101986,2024-06-27,India,South Asia,41,Male,Basic with Ads,6.99,1,Laptop,Credit Card,23,False,2026-04-04
SUB101987,2020-01-09,Spain,Europe,30,Female,Standard,15.49,2,Laptop,Credit Card,77,True,
SUB101988,2022-01-25,Sweden,Europe,46,Male,Premium,22.99,1,Tablet,Gift Card,52,True,
SUB101989,2026-01-13,United States,North America,38,Female,Premium,22.99,3,Laptop,PayPal,4,True,
SUB101990,2026-03-07,United States,North America,35,Female,Standard,15.49,2,Mobile,Credit Card,2,True,
SUB101991,2024-06-21,Mexico,Latin America,36,Female,Standard,15.49,1,Smart TV,Credit Card,23,False,2025-12-10
SUB101992,2024-05-22,India,South Asia,55,Female,Standard,15.49,2,Smart TV,Credit Card,24,True,
SUB101993,2022-04-10,United States,North America,38,Female,Premium,22.99,3,Mobile,Credit Card,50,True,
SUB101994,2024-05-27,South Korea,East Asia,22,Female,Basic with Ads,6.99,1,Mobile,Carrier Billing,24,True,
SUB101995,2017-03-01,France,Europe,40,Female,Standard,15.49,2,Mobile,Debit Card,112,True,
SUB101996,2020-09-26,India,South Asia,42,Male,Premium,22.99,3,Mobile,Credit Card,69,True,
SUB101997,2026-04-29,India,South Asia,34,Female,Premium,22.99,4,Tablet,Mobile Wallet,1,True,
SUB101998,2017-05-07,Canada,North America,35,Male,Standard,15.49,1,Smart TV,Debit Card,110,True,
SUB101999,2022-06-18,South Korea,East Asia,22,Male,Premium,22.99,1,Smart TV,Mobile Wallet,48,True,
SUB102000,2023-11-23,Canada,North America,37,Male,Standard,15.49,2,Smart TV,Credit Card,30,False,2025-01-31
SUB102001,2022-05-15,United Kingdom,Europe,20,Female,Standard,15.49,2,Smart TV,Credit Card,49,False,2025-05-28
SUB102002,2018-01-27,Indonesia,Southeast Asia,32,Female,Premium,22.99,4,Smart TV,Mobile Wallet,101,True,
SUB102003,2023-07-26,Mexico,Latin America,27,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,34,False,2023-12-17
SUB102004,2026-04-29,United States,North America,48,Female,Premium,22.99,4,Smart TV,Debit Card,1,True,
SUB102005,2023-05-26,Turkey,Middle East,56,Male,Standard,15.49,2,Mobile,Credit Card,36,True,
SUB102006,2024-07-12,South Korea,East Asia,21,Male,Standard,15.49,2,Mobile,Carrier Billing,22,True,
SUB102007,2021-03-19,United States,North America,35,Female,Premium,22.99,1,Game Console,Mobile Wallet,63,True,
SUB102008,2023-11-15,United States,North America,31,Female,Premium,22.99,3,Mobile,Debit Card,30,True,
SUB102009,2026-05-11,Mexico,Latin America,42,Male,Premium,22.99,2,Tablet,Debit Card,1,True,
SUB102010,2026-04-22,United States,North America,37,Female,Standard,15.49,1,Laptop,Debit Card,1,False,2026-05-22
SUB102011,2023-04-02,India,South Asia,30,Male,Premium,22.99,4,Mobile,Credit Card,38,True,
SUB102012,2023-12-24,United States,North America,37,Male,Premium,22.99,4,Game Console,Credit Card,29,True,
SUB102013,2023-07-13,United Kingdom,Europe,33,Male,Standard,15.49,2,Tablet,Credit Card,35,True,
SUB102014,2022-12-08,United Kingdom,Europe,56,Female,Standard,15.49,1,Smart TV,Credit Card,42,True,
SUB102015,2019-08-05,South Korea,East Asia,25,Female,Premium,22.99,2,Smart TV,Credit Card,83,True,
SUB102016,2019-08-31,India,South Asia,39,Male,Standard,15.49,1,Streaming Stick,Gift Card,82,True,
SUB102017,2026-01-09,United States,North America,42,Female,Basic with Ads,6.99,1,Tablet,Credit Card,4,True,
SUB102018,2024-07-14,Brazil,Latin America,41,Male,Premium,22.99,1,Mobile,Debit Card,22,True,
SUB102019,2017-02-14,India,South Asia,32,Female,Standard,15.49,2,Mobile,Credit Card,113,True,
SUB102020,2023-06-20,Mexico,Latin America,53,Female,Premium,22.99,1,Tablet,Debit Card,35,True,
SUB102021,2021-07-18,United States,North America,13,Female,Basic with Ads,6.99,1,Mobile,Debit Card,59,True,
SUB102022,2024-05-10,United States,North America,21,Male,Premium,22.99,4,Smart TV,Debit Card,25,False,2025-10-22
SUB102023,2025-02-06,United States,North America,44,Female,Standard,15.49,2,Laptop,Credit Card,16,False,2025-08-02
SUB102024,2024-09-09,United Kingdom,Europe,24,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,21,False,2025-02-28
SUB102025,2021-07-19,United Kingdom,Europe,23,Female,Standard,15.49,2,Smart TV,Credit Card,59,True,
